patty	21101,05670,16607,07967,16601,07965,10146,07901,21108,16608,23559,07907,22118,16587,21202,21111,23578,23579,21092,21089,23574,23573,16588,05664,43137,21100,21400,16557,07063,21109,07064,21397,23563,28097,21390,07953,05292,21107,21112,21113,21110,23474,23473,05667,21114,21115,23507,23506,21026,23503,23501,23478,05324,21096,16551,21094,23569,23479,21091,21090,22122,23564,35172,21099,21098,21097,05323,21410,42173,13496,13317,21389,23558,13497,21095,21395,21396,16593,07966,21393,21093,21398,21399,23568
pattypansquash	
pawpaw	
peach	03130,03131,09239,09237,09236,08692,09097,03228,03229,16255,14614,03227,09238,09438,09432,09431,09248,09099,09098,09240,09106,09105,09104,09103,09245,09101,09100,14620,03168,03161,03230,14086,09241,18323,09242,43536,09096,09407,09244,09102,09246,09370,09243,09247,09251,09250
peaflour	
peanutbutter	
peanut	06618,28059,44005,28100,19150,42139,42291,08012,18215,19896,19148,19147,19140,18985,25053,18988,16099,16098,12638,16091,16090,16093,16092,16095,16094,16097,16096,16149,16389,08682,18186,18189,18188,18185,18187,18612,16088,16397,04042,16087,19161,14632,16392,16390,16089,16396,28082,16394,16150,08634,16399,16155,16156,08351,18190,12738,21337,12635,12637,19910,12737,28256,28257,12138,28095,28098,12137,12135,16167,18989,16100,18201,25020,19102,28301,19105,28265,19027,19026,19021,19086,18231,19249,18234,19420,42148,19038,19039,28208,25004,25007,19252,28290,18541,27059,16398,28225,19126,28110
peapod	
pear	03132,03133,03158,03159,09444,09413,09412,09415,09414,09439,43408,09432,09431,09262,09340,09260,09261,09099,09098,09106,09105,09104,09103,09102,09101,09100,03141,03163,35199,35198,09287,09097,43544,09096,09253,09408,09259,09258,09257,09256,09255,09254,09374,09252,09440
pea	06730,11809,11324,11311,06738,06449,11308,11323,11326,11327,43312,11316,11300,11301,11302,11303,11304,11305,11306,42279,06193,06192,16086,06050,06051,11814,11815,11816,11817,11810,11811,11812,11813,16085,11818,06965,06451,06380,06459,16101,16386,06623,16402,11318,11317,03122,03121,11313,11312,16102,11310,06249,11322,06049,06361
pecan	08554,12643,18193,08702,28159,08646,28128,28129,28125,28127,19880,12644,08602,18325,18324,28028,42265,08655,42261,12143,12142,12144,28221,28226
pecannut	
pepper	06237,11337,07943,11825,11824,31014,11821,11820,11823,11822,21068,11982,21067,11980,11329,21062,14151,21065,14537,06961,06962,21073,11917,11916,11919,11918,11819,11931,06168,06169,11979,11978,11184,11951,11977,11976,11333,11335,11334,11557,11339,11338,14143,21072,11670,06220,02032,02030,02031,28248,27030,11981,11962,11634,11921,11632
peppermint	19091,02064
pepperoni	21485,21148,21275,21274,21146,07278,21280,21281,21284,21288,21303,21302,21492,21491,22903,07057,21478,21477,21476,21291,21297,21296
persimmon	09263,09264,09265
pickle	04030,07224,11958,11948,11946,11947,11944,11945,11940,11941,07058,11937,11983
pie	18310,18312,18313,18314,18316,18317,18319,18090,22906,43098,22528,22529,18332,18333,18336,18334,18335,18444,18445,18446,19314,19312,18443,18401,18402,11426,18306,18305,18304,18303,18302,18301,44158,18309,18308,21324,18942,28171,18321,18320,18323,18322,18325,18324,18327,18326,18943,02035,18945,18944,18947,18946,18948,18399,28111,28266,28112,18328
pilaf	22988,32002,32003
pineapple	19366,03150,03151,03156,03157,14341,03158,03159,03177,09098,14615,18119,09510,09097,09430,09266,09267,09106,09268,09104,09103,09102,09101,09100,09096,09325,03233,09099,09105,09429,09269,09409,14334,09271,09270,09273,09272,09275,09274,09354,09452
pinenut	
pintobean	
pitabread	
pizza	21484,21485,06152,21480,21482,21483,28002,21273,32012,21271,21277,21276,21275,21274,21145,21279,21278,21499,21147,21505,21504,21146,21501,21500,21503,21282,21283,21280,21281,21286,21287,21284,21285,21149,21288,21289,16554,28001,21224,21225,21226,21227,21303,21302,21301,21515,21304,21493,21492,21491,22903,21497,21496,21495,21494,21479,21478,21514,28242,21512,21513,21272,21473,21511,21475,21474,21477,21476,21291,21290,21293,21292,21295,21294,21297,21296,21299,21298,21300,21498,21148
plum	03134,03135,09284,35206,09379,03170,03293,09293,09292,09291,09285,09279,06151,09281,09282,09283
poached	01131
polenta	
pomegranate	14031,09286,09442
pomelo	
popcorn	21422,25001,43572,42259,19040,25026,04648,19807,19806,19038,19039,19036,19436,19034,19035,25000,25014
popover	18447,18339
popsicle	19873,19856
pork	35237,10109,10105,10104,43378,10106,10101,10100,10103,10102,10899,10898,16065,10893,10892,10891,10890,10895,10894,19408,10206,10207,10204,10205,10202,10203,10200,10201,10208,10209,10196,10197,10194,10195,10192,10193,10961,10960,10198,10199,43297,10804,10805,10802,10803,10134,07040,07041,32013,10107,07957,07223,07952,07225,07227,07959,10141,10140,10142,10146,10149,10007,10028,10029,10026,10027,10024,10025,10022,10023,10020,10021,10169,10168,22972,42129,10163,10093,10097,10096,10094,10099,10098,07008,07001,07002,07003,07004,07006,18637,10938,10939,10934,10935,10936,10937,10931,10932,10933,07918,07913,07916,07917,07078,07075,07074,07077,07076,07071,07073,07072,10062,10063,10060,10061,10066,10067,10064,10065,10068,10069,10884,10885,10886,10887,10880,10881,10882,10883,10116,10117,10114,10115,10888,10889,10110,10962,06404,10972,10973,10974,10975,10976,10977,10978,10979,10879,10878,10871,10870,10873,10872,10875,10874,10877,10876,07034,07037,07036,07038,06321,10905,10904,10907,10906,10901,10900,10903,10902,10909,10908,07960,07967,07966,07965,07045,10990,10858,10152,10153,10150,10158,07247,10019,10018,07240,10013,10012,10011,10010,10017,10016,07248,10014,10088,10089,10084,10085,10086,10087,10080,10081,10082,10083,16201,10949,10948,10940,10943,10942,10945,10944,10947,10946,07069,07064,07065,07062,07063,07060,07061,10079,10015,10071,10059,10058,10057,10056,10055,10054,10053,10052,10051,10050,07200,07205,42190,07926,07924,07922,07920,07928,10129,10128,10123,10122,10121,10120,07953,07951,06004,10228,10229,10224,10225,10226,10227,10220,10221,10222,10223,10989,10988,43325,10984,43327,10986,10981,10980,10983,10982,16011,16010,10868,10869,10862,10863,10860,10861,10866,10867,10864,10865,07023,07021,10916,10917,10914,10915,10912,10913,10910,10911,10918,10919,10078,07091,07090,42241,10985,10987,10004,10005,10006,43326,10000,10001,10002,10003,10167,10166,10165,10164,10008,10009,07277,07276,22953,36412,36410,10111,10118,10119,10215,10214,10217,10216,10211,10210,10213,10212,10219,10218,10185,10184,10187,10186,10181,10180,10183,10182,10112,10189,10188,10113,10958,10959,10952,10953,10950,10951,10956,10957,10954,10955,07059,07058,07051,07050,07057,07056,10048,07236,07235,07941,07940,07231,10070,10040,10041,10042,10043,10044,10045,10046,10047,42188,07931,07936,07937,07939,06124,10963,10136,10137,10131,10132,10138,10039,10038,10035,10034,10037,10036,10031,10030,10033,10032,19041,10049,10856,10855,10854,10853,10852,10992,10993,10859,10991,16009,36622,03007,07019,07016,07015,07014,07013,07010,10923,10922,10921,10920,10927,10926,10925,10924,10929,10928,07909,07908,07901,07900,07905,07907,07906,07083,07089,10178,10179,10073,10072,10075,10074,10077,10076,10170,10171,10173,10174,10175,10176,10177,22948,42173
porkchop	
potato	11394,11829,11828,42283,19810,19811,11380,11381,11382,11383,11384,11385,11386,11387,06053,06596,25063,25064,11836,11837,11834,11835,11832,11833,11830,11831,06341,06433,11674,11675,11671,11672,11379,11378,11374,11376,11371,11370,11373,11372,11659,19410,19411,19412,19415,11352,11368,11369,11366,18971,11364,11365,11362,11363,11360,11361,11934,11930,06728,03304,03303,19445,22908,11399,11359,11358,11353,11514,11517,11516,19043,11510,11355,11512,11929,11507,11657,31022,11356,03154,06546,06392,06462,03096,11508,11506,06253,11505,22971,11397,21138,21139,31029,31028,06383,31023,21131,31021,21133,21134,21135,31025,31024,11396,19823,11393,11395,19046,03934,19045,06384,21026,11357,19042,35186,06387,43311,25012,11354,21140,11407,11406,11403,11402,11401,11400,22957,11409,11408,19421,19423,19422,11876,11877,11874,11875,06969,11645,21132,11647,19437,06453,31027,31026,03109,03108,19809,11410,11411,11412,11413,11414,11392,11391,11390,42266,06208,03112,11398,03959,31030,31031,11367,11844,11843,11842,11841,11840
poultry	07963,07962,02034,42280,07964,07971,06977,05301,07067,05303,05302
preserve	19719,43028,19297
pretzel	43109,25060,19813,28115,19049,19048,19050,25024,03215,19047,28144,19812,19814,28140,28141,28139,19917,28123
pricklypear	
primerib	
prune	03178,03136,03137,03171,09423,03139,09293,09292,09291,09290,09288,09289,09294
pudding	19209,19208,19188,19189,19201,19323,19203,19202,19204,19207,19206,19185,19219,18112,03224,03225,03226,19212,44259,03245,19705,03246,44258,19321,19191,19706,19233,19234,19235,19190,19708,19193,19319,19318,19199,19198,19218,19710,19331,19330,19333,19332,19195,19194,44260,03233,19322,19324,19325,19183,36404,43004,19121,19122,19123,19709,19320,19184,11656,44061
pumpernickel	43441,18044,18045,18221
pumpkin	15108,12014,12016,11423,11422,11424,11426,28022,18327,18326,02035,28171,11416,11417,11418,11419,12516,12663,15218,12163,11848,11847,11846,11845
pumpkinseed	
punch	14065,03267,14405,14406,14268,14269,14264,14267
quiche	
quince	09296
quinoa	16610,20137,20035
radish	11637,11676,11429,11850,43142,11432,11430,11431
raisin	08284,08696,08697,08261,08245,18191,18377,09297,08189,18356,09298,09299,08702,18431,08700,08484,08708,08247,08218,18246,18247,18388,19406,28072,08380,18047,18048,18184,08133,08132,08228,18414,08599,42265,19127,18538,08220,28048,08436,19149,43100,28041,19022,08061,08060
raspberry	03152,03153,08677,18486,35202,18544,09306,09518,09302,18435,09304,16254,18246
ration	
ravioli	22976,03046,36053,22900,22899,32022,36055,36054,22939,22929
relish	11944,11945,09082,11958
rhubarb	35063,09307,09309,09310
rice	20447,16605,20445,20444,20446,19818,19819,06423,06502,19816,19817,42278,42279,03194,03195,19010,18958,18384,19403,20450,19438,20452,20453,08546,32021,03049,06439,06029,20041,20040,20047,20046,20045,20044,43479,06023,06022,42190,42204,08168,19413,19414,20049,19416,19208,20048,06351,25059,04037,08025,32018,20058,20054,20055,20050,20051,22999,20053,36602,36044,08156,19193,19195,19194,20345,42285,16082,32000,32001,32002,32003,03997,22998,18059,08288,14639,20133,06463,06396,06548,20134,06315,19051,19052,19053,20036,20037,22949,43529,03712,08348,08032,20089,20088,06389,20060,06309,06063,08653,03082,03083,20451,20090,20545,22958,43544,19134,08508,08509,36417,20052,03296,03293,22946,22947,03210,03212,03694,03696,36404,36405,36406,36407,20061,36401,43008,08100,08101,08370,08066,08065,08064
ricecake	
riceflour	
ricemilk	
romaine	11251
romainelettuce	
rosemary	02036,02063
rye	20065,20064,18053,20063,20062,18216,18225,18226,18227,18346,18060,18061,19416,18221
ryeflour	
saffron	02037
sage	18603,02038
salad	04018,21379,21084,04643,07067,04641,04640,21376,21377,04014,04644,04367,04027,04026,04025,04023,04022,04021,04020,04029,04028,04704,04705,04703,04144,04145,04146,04141,04142,04143,21378,42193,42192,21083,04034,04543,43215,04013,04133,04135,04011,04016,04017,04689,04015,07031,04636,04635,04638,04639,09325,04044,04539,04042,21053,21052,04120,21057,21056,21055,21054,43329,42137,04114,15128,04686,04685,04053,04058,04688,42230,22971,43331,04518,04511,04510,43020,43021,42153,04502,21270,21140,43017,43016,43015,43019,09106,09105,09104,09103,09102,11414,42171,42140
salami	07229,07003,07941,07226,07230,07228,07913,07002,07227,07926,07068,07069,07266,07267,07071,07070,07072
salmon	15251,35168,15087,15086,15085,15084,15083,15082,15081,15080,15265,35068,15260,15182,15180,15181,15209,15247,35067,35167,15076,15179,35190,35153,35152,35151,35150,35171,35066,15272,15273,35065,15238,35064,04593,15077,15212,15239,15210,15211,15252,15253,15236,15237,15078,15079,35166,15264,35157
salsa	06601,28020,16203,06605,06178,27030,06164,27053,27052,27047,06597,06598,27028,27029,27054
sardine	04594,15089,15088
sauce	06932,06931,06930,06618,22930,27046,27047,22937,22939,27048,27049,06112,06960,06961,21400,06599,21343,09143,03046,32022,22929,22900,06223,06222,06221,06220,06226,06225,06224,06229,06228,06189,36053,36055,36054,21350,21105,06600,32015,22916,22915,22914,22401,22912,22402,11549,06239,06234,06235,06236,06237,06231,06232,06233,36048,36046,36047,06720,16125,16124,16123,32004,32005,21106,22980,22981,27051,06240,16011,36632,36631,36630,27055,09081,06151,06150,06152,27057,15089,11559,01188,22944,22977,22976,22972,06142,06143,21131,21132,21133,21134,06264,16424,16425,27059,27033,06307,06976,06972,06971,43432,43217,06179,06176,06175,04668,21314,21315,21316,22522,21311,21313,22959,16010,21310,11649,01164,06962,21382,06168,06169,06603,06602,06604,06164,06165,06166,06167,11551,27050,11553,11555,11557,27056,06285,27058,11393,11392,21393,06995,06994
sauerkraut	43350,11439
sausage	21484,21009,07091,21482,21483,21005,16565,07064,07065,07063,16603,21340,07208,07207,07075,06226,42190,07927,07929,07928,07237,07236,07235,07232,21358,21359,07238,07066,16546,07953,21305,07956,07957,07954,07955,07225,07036,07958,07059,21329,21328,06245,16593,16594,07967,07966,07965,21361,06399,07041,07076,27008,06319,21496,21383,07014,16107,21384,21306,13357,07090,22122,42241,21022,21020,07901,07900,07004,07005,07907,16587,07083,21149,07088,07089,16589,07918,07919,21014,07916,07917,07914,07915,21498,07268,07078,21493,07074,07077,21362,21497,21364,21495,21494,21410,42173,42262
scallop	90240,11475,15174,15173,15172,11476,11860,21058
scrambled	01132,43285,21018
seafood	21055
seavegetable	
seaweed	11667,11666,11663,31019,31020,11669,11442,11446,11445,11444
seed	11191,16079,11192,35232,12022,11197,11196,16073,11198,16071,16070,16077,16076,16075,16074,16078,19819,11195,16111,11788,16372,16381,16370,12529,12029,16338,12174,04016,12170,16072,12158,16384,11717,11826,16386,11820,11738,16302,12536,12537,19062,02033,11676,11029,12663,12538,12539,11779,11778,12023,11777,16379,11653,11716,16360,15218,15108,16375,16316,14631,16315,02002,16377,02007,11033,02005,11031,12014,12016,12011,12013,11039,16064,16065,16067,16060,16061,16062,16063,16145,16068,16326,16325,16045,16323,16039,16320,16328,11089,11088,16402,02024,16083,11896,16081,16086,16084,16409,11047,11001,02018,02019,12008,02014,12007,02016,12005,11045,02013,11595,11316,11596,16015,16014,16017,16032,11454,16018,11923,11924,11452,11453,12040,16331,16333,16335,16336,16136,16134,16135,16133,11344,11345,16436,16434,11225,11224,16080,12041,12039,12038,16003,12033,12032,19053,12037,12036,12034,16002,11815,16001,16317,11626,16004,16054,16085,16019,16108,16049,16102,16101,12171,42281,16345,16347,16346,16341,12021,16343,19822,16052,16348,12193,12006,12220,16038,16037,16036,16035,16034,16033,12516,16031,16030,16058,12004,16057,16056,16051,16050,16053,12003,12198,16357,16353,16350,12540,12001,16358,11038,11713,11329,12698,16028,16029,11720,11721,16020,16021,16022,16023,16024,16025,16026,16027,11715,16048,11037,16046,16047,16044,16016,16042,16043,16040,16041,16363,11046,16361,11044,11043,11040,11317,11032,16368,11049,11048,12024,16359,11030,16410,12166,16110,12160,12163,11714,12205,11719,11718,12169,12201,11654
sesameseed	
shallot	11640,11677
sherbet	19097
shishkebab	
shrimp	15151,15150,15153,15152,36006,06456,36016,06056,15149,06256,06342,36001,15270,15271,21059,36605,36612,36620,21056
slaw	
smoothie	09514,09515,09516,09511,09513,09508,09507
soda	18426,28255,14130,18425,14121,14552,18372,18032,14144,18228,14142
sodabread	
softcheese	
sole	15029,15028
sorbet	
sorghum	20650,20067,20648,19355
sorrel	
soup	06617,06019,06230,06026,06018,06037,27042,27043,06355,06354,06353,06351,27045,06502,06503,06117,06429,06428,06359,06358,06195,06194,06214,06471,06058,06190,06193,06192,06054,06055,06056,06050,06051,06052,06053,06590,06218,06592,06595,06594,06988,06596,06986,06987,06984,06439,06982,06983,06980,06981,06740,06742,06967,06749,06340,06437,06434,06343,06432,06433,06430,06349,06215,06438,06101,06546,06028,06182,06183,06180,06011,06023,06062,06350,06012,06027,06048,06583,06580,06013,06586,06587,06584,06585,06588,06589,06543,06217,06730,06489,06022,27044,06736,06483,06482,06481,06480,06487,06956,06403,06393,06401,06400,06406,06405,06404,27060,06409,06408,06463,06334,06337,06336,06333,06032,06030,06339,06338,06034,06035,06426,06548,06549,18228,06216,06084,06726,06725,18425,06728,06729,06128,06082,06081,06080,06007,06006,06004,06418,06419,06001,06256,06414,06415,06416,06417,06410,06411,06412,06413,06249,06248,35024,27019,06315,06241,27014,06243,06314,36413,27013,06246,06252,06559,06547,06253,06003,06989,06002,06731,06251,03070,06159,06158,06504,06094,06733,06010,06468,06399,06398,06014,06015,06016,06017,06461,06392,06391,06462,06465,06396,06395,06466,06312,06311,06242,06316,27008,27009,06505,27007,06440,27002,27000,27001,06494,06528,06497,06009,06738,18426,06008,06498,06739,06384,06387,06146,06147,06145,06955,06149,06388,06389,06734,06472,06047,06470,06170,06476,06475,06064,06067,06061,06309,06063,06402,27032,06068,27035,27034,27015,06974,06423,06970,27017,06978,06447,06446,06444,06443,06442,06441,28282,06177,06366,06174,06544,06172,06449,06448,27021,27022,27023,06380,06558,06212,06076,06075,06072,06070,06071,06373,06383,06375,06374,06377,06025,06341,06964,06965,06966,35073,06968,06969,06342,06213,36414,06451,06453,06454,06456,06457,06459,06038,06024,06039,06219,06210,06043,06042,06041,06040,06201,06046,06045,06044,06363,06049,06361,06209,06208,06541,06211,06991,06990,06992
sourcream	19046
soy	04648,16417,14035,16253,16252,16251,16250,16257,16256,16255,16254,04665,04664,16259,16258,16419,16418,01067,03966,33872,04666,08580,03987,04667,03982,16416,03926,03925,03941,03940,03928,03867,43114,04654,04655,04650,04651,04652,04653,16125,16124,16538,16121,16123,16122,27059,04700,04701,16424,16425,25025,16420,16421,16422,16423,16415,14067,04649,03859,16115,16116,16117,03939,33870,16118,16119,04699,04668
soybean	04548,04031,04560,04034,04629,04628,04543,04546,04669,16410,19810,04073,04585,04586,04587,43299,11853,04027,04026,16109,16108,04559,04554,04029,04044,04145,19809,04531,16409,04595,11924,16110,16111,11454,11923,11450,11451,11452,11453
soymilk	16216,16215,16139,16219,16239,16238,16223,16231,16230,16235,16237,16236,16227,16166,16168,16225,16120,16228,16229,16248,16249,16244,16245,16246,16247,16240,16241,16242,16243,16222
soysauce	
spaghetti	20521,06931,20523,20125,03051,03050,22930,20421,20420,22401,22912,36632,11870,36048,36046,36038,20124,06143,20126,20127,20120,20121,20122,20123,20622,11492,11493,36047,20321,06976,36631,36630,36032
sparerib	10187,10088,10089,10003,10188,10940
spelt	20140,20141
spinach	11802,11801,20095,20096,11986,20112,22994,21500,20111,11464,11461,11463,11854,11855,11856,20126,20127,11274,11275,11276,11277,03127,11658,11458,11459,11457
splitpea	
spork	
springonion	
sprout	11745,11746,11100,11101,11098,11099
spud	
squash	35146,11488,12663,03105,06509,11489,03104,11487,11486,03114,11484,11483,11485,11481,11480,11861,11860,12014,12016,11467,11482,11858,11859,11870,11862,11641,35138,11643,11642,11644,11857,11867,11864,11866,11953,35139,11490,11491,11492,11493,12516,11863,11468,11476,11477,11474,11475,11865,11473,12163,11471,11869,11868,11478,11479
squid	15176,15175
steak	23363,23365,23364,23369,23040,23041,06438,36615,13452,13451,13905,13906,13907,13900,13869,13868,13908,13862,23098,23541,23540,23547,23545,23096,13439,23064,23060,23061,23149,23148,13492,23144,23143,23142,23141,23140,23326,23325,23324,23323,23322,23321,23320,10149,13493,23244,23245,23246,23241,23242,23243,23392,23393,23390,23391,23394,23395,06384,13647,13649,13648,13889,17348,17345,13500,13501,13502,23221,23630,13948,13949,23059,23058,23509,23055,23057,13943,23051,23050,13946,23052,13474,13232,13477,13470,13473,13478,13479,23201,23202,23304,23592,23593,13935,13934,27048,23610,23617,13930,13933,13932,17400,13979,23116,23117,23110,23111,23112,23656,13481,13483,13921,23118,13484,23121,23120,23271,23270,23374,23279,23371,23372,23373,13398,06403,36607,13499,36608,23056,23169,23168,13491,13971,13970,13977,23657,23124,23655,23654,13874,13875,23123,23122,23088,23089,23080,23086,23087,23084,23085,13449,13448,13445,13444,13447,13446,13441,13440,13443,13442,23158,23150,23151,23152,23153,23154,23155,23156,23157,23333,23334,23335,23339,23231,23230,23232,23309,36013,36011,23308,23589,13650,23344,23341,23340,23343,23342,13067,13066,13065,13893,13891,10084,10085,10086,10080,10081,13069,13068,23307,35176,13898,23554,11411,11412,10945,10946,23519,23048,23049,23046,23047,23044,23045,23042,23043,23516,23517,13401,13404,13407,23605,23606,23607,23600,23601,23608,23609,13929,17405,13927,13924,21267,13923,13920,21263,23163,23162,23165,23164,23167,23166,23280,23281,23282,23283,23266,23267,23303,23302,23305,23611,23268,23269,13902,13931,13903,13863,13909,13523,13520,23636,23097,17337,17336,17335,17332,23521,13963,13961,35174,13968,13969,13351,13352,13354,13356,13359,13293,13294,23295,13482,13459,13456,13454,13455,13871,13453,13450,13598,23002,23003,23000,23001,23006,23007,23004,23005,23008,13872,23228,23229,23187,23186,23222,23223,23188,23226,23227,23224,23225,36000,13896,06454,23062,23063,13894,23356,23354,23355,23352,23353,23351,13070,21411,23294,21006,10082,23370,23278,13000,10953,10956,10957,10954,23079,23078,23077,23076,23075,13413,13410,13918,13912,13917,13915,23172,23173,23170,23171,23176,23177,23174,23175,23178,23179,23119,23318,23319,23312,23313,23310,23311,23316,23317,23314,23315,23381,23383,23382,23385,23384,23387,23386,23389,23388,13231,13236,13235,16522,17074,23627,06462,23624,23625,23193,23192,23588,13519,23533,23109,23108,23536,13959,23103,23102,23100,23107,23106,23105,23104,13342,13469,13468,13463,13460,13467,13466,13465,13464,23039,23038,23037,23033,23032,23031,23030,23217,23216,23215,23214,23213,23219,23218,23587,23585,23584,23583,23628,23629,23194,23195,23196,23197,23622,17072,23621,31030
steviapowder	
stew	35236,35182,03072,35048,03052,06448,17061,17060,17140,17141,43136,23094,23091,23090,23093,23092,23095,22905,17059,06248,06048,35144,35145,35146,35024,35148
stirfry	
strawberry	08553,18497,08698,08453,09318,09319,09316,09317,18362,16253,21334,01280,01281,14617,14609,21034,09516,08662,19878,19137,28185,18938,18939,28181,18246,08463,09320,14621,18488,18489,18547,09140,19271,08542,19884,14618,19112,14087,19273,28177,28024,28008,03994,28002,14428,18431,01276
stringbean	
strudel	18354,28163,28008
submarinesandwich	
subsandwich	
succotash	11502,11501,11872,11499,11871,11495,11496,11497
suet	13335
sugar	18494,19265,06618,08411,19260,08489,08642,08641,42074,18204,28210,09013,09012,44110,14063,14061,28025,19895,28229,28228,19890,19891,19892,28223,28222,28221,28220,28227,28226,28225,28224,19362,18478,09310,19873,19871,19874,14647,01242,01243,28230,28231,08704,42185,14196,09260,09261,08628,16149,09033,08680,08686,09034,08130,14043,19217,43100,28183,28007,08639,14628,08635,18272,14224,19340,08459,25035,18479,14630,14637,14636,19916,09248,44074,09247,18208,18209,18206,19333,18205,19335,19334,19336,19908,19909,14149,19906,19907,14548,28173,28301,28268,18513,08579,09293,09292,14156,28278,28279,14357,08586,28277,08469,16200,28293,19883,19882,19881,19880,19884,18202,14370,14371,28232,19436,19439
summersquash	
sundae	21033,21032,21034,28178,21336,21337,21334,21335,43269
sunflowerseed	
sushi	
sweetpotato	
swisschard	
swordfish	15111,15110
syrup	09177,09239,09029,09075,09074,09073,09025,09367,09304,09301,09028,14060,14181,14182,09271,09379,09101,09066,09067,09370,42040,09374,19367,19362,19360,19361,09317,09270,09099,09098,09269,09091,09093,09092,19353,19352,19351,19350,19355,09325,09258,09257,09256,09255,19348,19349,19345,09026,09027,19911,19912,14637,19916,19113,09438,09432,09431,09121,09240,09241,09242,09243,09228,09052,09220,09056,09420,90480,09134,43026,09046,09109,09106,09105,09104,11645,11647,09100,19720,09288,09284,09285,21363,21365,09283,19128,19129,09352,09353,09351,19436,09357,09448,09440,09065
taco	21486,21487,21082,21270,21084,36060,36061,18448,06600,06604,18616,05354,21268,18360,21264,21265,21266,21267,21260,21261,21262,21263,02073,02075,21083,21269
tamale	35237,36411,35147,36056,36412
tangerine	09219,09218,09223,09220,09221,09383
tapioca	19209,19199,03136,03137,03156,03157,03135,03134,20068,19218,03280,03162,43546,03129,03128,19234,03118,03140,19198,03160,19709
taro	11519,11518,19524,11526,11525,11881,11880,11520,11521,11522,11523,11878,11879
tarragon	02041
tart	18497,18481,18482,18494,18479,18478,18486,18487,18488,18489,18477,18476,18459,09044,09064,18490
tea	14381,35238,14137,14368,18150,14071,14070,14367,14366,14475,14476,14072,35078,14352,14353,14355,14356,14357,14649,14370,14371,14376,14375,14548,28199,14601,14545,14544
teff	20142,20143
tempeh	16114,16174
teriyaki	22958,06189,06112
thyme	02042,02049
tilefish	15113,15112
toffee	19136,19383
tofu	16214,16213,16212,16211,16210,16132,16275,16432,16277,16276,16271,16273,16272,16279,16278,16161,16160,16163,16162,16165,16164,16281,16129,16128,16127,16126,16428,16429,16426,16427,16274,43476,42178,16159
tomatillo	11954
tomato	03051,03050,21080,22930,11540,11546,11547,06351,06503,27048,11549,06359,06358,06213,11660,06592,21126,03044,03045,03046,32022,32021,14187,06588,14114,06956,11887,11886,43217,11884,21210,21213,11888,22912,22402,06239,21462,21461,06233,06504,16554,31006,11955,31007,11956,31001,31002,22900,06559,06558,27019,11696,11695,11693,16011,43365,15089,06159,06158,21125,21124,11548,06461,06463,22976,43331,06498,06061,06063,11533,11531,11530,11537,06972,43432,11885,16585,11527,27023,22522,11529,06379,22914,06377,21214,11649,06964,11551,11553,11555,11557,11559,21490,06995,06991
torte	
tortilla	04654,25028,35186,19857,18450,35239,06543,19058,18970,43566,19056,19057,19424,18449,06537,28295,20086,19444,18364,43364,18363,18616,19063,27018,19433,35143,19833
tuber	35235,11599
tuna	15186,15124,15184,15185,15183,15123,21126,15128,15126,15127,15119,15118,15220,15117,15221,21214,15121
turkey	05670,42286,07052,07066,07046,05305,05304,05306,07944,07025,05172,05173,01141,05171,05176,05192,05174,05175,05178,05179,05662,05663,05666,05667,05664,05665,05668,05669,05709,05708,05705,05704,05707,05706,05701,05700,05703,05702,07255,05182,43390,07257,43391,07927,07924,07929,06959,07236,07235,05185,07943,07957,05184,07239,07955,05718,05719,05716,04575,05714,05715,05712,05713,05710,05711,06331,06332,06465,05181,07258,07934,03017,07937,16533,06125,06126,07223,07952,07958,05729,05728,03016,05723,05722,05721,05720,21057,05726,05725,05236,06326,06323,07268,07269,05734,05735,05736,05737,05730,05732,05733,07256,05738,05739,07936,05183,07254,05228,05180,05187,05186,07253,07252,05220,05188,07259,05227,03015,06466,05727,05170,07261,42128,05724,05177,05741,05740,05743,05742,05745,05744,07011,07973,07247,05354,07245,07240,05194,05195,05196,05190,05191,07248,05193,42241,06064,03084,03085,03081,03082,03083,05200,05216,03079,07900,07905,05215,07273,07081,07082,22528,05717,07278,21146,05697,05696,05695,05694,05699,05698,22957,05296,05295,05294,05293,05292,07919,05600,03296,07079,05219,43367,43366,07264,07265,07266,07267,07260,07070,07262,07080,42173,05300,05165,05167,05166,05169,05168,05284,05285,05286
turmeric	02043
turnip	35201,35200,11889,11890,11893,11891,11568,11569,11570,43387,11566,11577,11576,11575,11574,11564,11565,11892,11567
turnipgreen	
uglifruit	
vanilla	14347,19260,19710,28182,42074,28215,28210,19371,01111,08543,16261,19867,28228,19878,19898,19201,19203,19202,19207,19206,16251,16250,03224,03225,19876,19877,19875,01241,01242,28231,28232,28233,28038,19095,18401,03245,19096,19212,19090,16120,19214,16245,01231,28152,08633,18609,16139,18210,18213,18212,16239,21333,01184,03246,16236,19293,28094,01220,01221,21028,18204,18328,16228,16225,19103,19104,01119,28262,08591,19223,19222,19244,14016,19089,19088,28289,16219,21141,28270,28273,19230,19233,08562,19883,19882,19881,19887,19884,02050,02051,02052,18141,08705,28193,01278,01275
